store_nbr,store_nm,tran_date,tran_nbr,bl,dept_cd,dept_nm,subdept_cd,subdept_nm,class_cd,class_nm,vendor_nbr,vendor_nm,gpo_compra,prod_nbr,marca,tipo_marca,qty,net_sale,venta_con_iva,mess_unit,apparent_unit_cost,costo_calculado,precio,costo_x_qty,utilidad,margen,estatus,ecologicos,clasificacion_retail,estatus_operativo,-10%,-5%,5%,10%,-10%_dup,-5%_dup,5%_dup,10%_dup,unnamed:_39,precio_real,beta_utilizada,tipo_ventana_beta,sensibilidad_precio,en_analisis,precio_nuevo_menos_10pct,unidades_sim_menos_10pct,ingresos_sim_menos_10pct,precio_nuevo_menos_5pct,unidades_sim_menos_5pct,ingresos_sim_menos_5pct,precio_nuevo_mas_5pct,unidades_sim_mas_5pct,ingresos_sim_mas_5pct,precio_nuevo_mas_10pct,unidades_sim_mas_10pct,ingresos_sim_mas_10pct,ingresos_reales
T057,Reynosa                       ,2024-06-14,94422,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,1,23.61,25.5,ST,6.684,14.59,25.78,14.59,9.02,0.382,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,23.202,24.491,27.069,28.358,0.9,0.95,1.05,1.1,,23.61,0.447,P2_Multivariable,Anomala_P2,True,21.25,0.95,20.19,22.43,0.98,21.98,24.79,1.02,25.29,25.97,1.04,27.01,23.61
T067,Hermosillo II                 ,2024-07-29,22141,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50116839,OFFICEMAX,Marca Propia,1,47.84,55.5,ST,13.62,29.6,47.84,29.6,18.25,0.3814,N,No EcolÂ¾gico,Tienda Inactiva,Inactiva,43.056,45.448,50.232,52.624,0.9,0.95,1.05,1.1,,47.84,,No_analizado,No_en_analisis,False,43.06,1.0,43.06,45.45,1.0,45.45,50.23,1.0,50.23,52.62,1.0,52.62,47.84
T086,Coatzacoalcos II              ,2024-01-05,4235,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,1,21.98,25.5,ST,6.684,13.79,25.78,13.79,8.2,0.3728,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,23.202,24.491,27.069,28.358,0.9,0.95,1.05,1.1,,21.98,0.447,P2_Multivariable,Anomala_P2,True,19.78,0.95,18.79,20.88,0.98,20.46,23.08,1.02,23.54,24.18,1.04,25.15,21.98
T073,Culiacan 3 Rios               ,2025-04-01,98100,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,1,25.78,29.9,ST,6.684,15.8,25.78,15.8,9.97,0.3869,N,No EcolÂ¾gico,Tienda Inactiva,Inactiva,23.202,24.491,27.069,28.358,0.9,0.95,1.05,1.1,,25.78,0.447,P2_Multivariable,Anomala_P2,True,23.2,0.95,22.04,24.49,0.98,24.0,27.07,1.02,27.61,28.36,1.04,29.49,25.78
T031,San Marcos                    ,2024-11-14,58427,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,1,25.78,29.9,ST,6.684,15.82,25.78,15.82,9.95,0.3862,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,23.202,24.491,27.069,28.358,0.9,0.95,1.05,1.1,,25.78,0.447,P2_Multivariable,Anomala_P2,True,23.2,0.95,22.04,24.49,0.98,24.0,27.07,1.02,27.61,28.36,1.04,29.49,25.78
T049,Ixtapaluca                    ,2024-09-26,38739,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50125201,OFFICEMAX,Marca Propia,1,26.83,31.12,ST,15.96,20.06,35.34,20.06,6.77,0.2521,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,31.806,33.573,37.107,38.874,0.9,0.95,1.05,1.1,,26.83,,No_analizado,No_en_analisis,False,24.15,1.0,24.15,25.49,1.0,25.49,28.17,1.0,28.17,29.51,1.0,29.51,26.83
T040,Americas                      ,2025-10-02,69661,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50130943,JOHNSHEN,Marca Externa,1,42.24,49.0,ST,24.42,31.3,42.24,31.3,10.95,0.2591,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,38.016,40.128,44.352,46.464,0.9,0.95,1.05,1.1,,42.24,,No_analizado,No_en_analisis,False,38.02,1.0,38.02,40.13,1.0,40.13,44.35,1.0,44.35,46.46,1.0,46.46,42.24
T050,Toluca Aeropuerto             ,2024-03-10,97887,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010101,50090631,POST-IT,Marca Externa,1,86.12,99.9,ST,79.068,76.01,111.21,76.01,10.12,0.1175,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,100.089,105.6495,116.7705,122.331,0.9,0.95,1.05,1.1,,86.12,,No_analizado,No_en_analisis,False,77.51,1.0,77.51,81.81,1.0,81.81,90.43,1.0,90.43,94.73,1.0,94.73,86.12
T020,Mariano Otero                 ,2024-05-02,91219,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50113330,STUK,Marca Propia,1,25.78,29.9,ST,8.232,16.37,25.78,16.37,9.41,0.365,N,EcolÂ¾gico,Tienda Igual Retail,Activa,23.202,24.491,27.069,28.358,0.9,0.95,1.05,1.1,,25.78,,No_analizado,No_en_analisis,False,23.2,1.0,23.2,24.49,1.0,24.49,27.07,1.0,27.07,28.36,1.0,28.36,25.78
T066,Jurica Queretaro              ,2024-07-22,8933,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,10155,JANEL,9010103,50072937,OFFICEMAX,Marca Propia,1,63.36,73.5,ST,64.056,58.14,42.67,58.14,5.22,0.0824,D,No EcolÂ¾gico,Tienda Igual Retail,Activa,38.403,40.5365,44.8035,46.937,0.9,0.95,1.05,1.1,,63.36,,No_analizado,No_en_analisis,False,57.02,1.0,57.02,60.19,1.0,60.19,66.53,1.0,66.53,69.7,1.0,69.7,63.36
T034,Condesa                       ,2025-10-30,77365,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50130944,JOHNSHEN,Marca Externa,1,29.57,34.3,ST,22.944,24.34,47.33,24.34,5.22,0.1767,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,42.597,44.9635,49.6965,52.063,0.9,0.95,1.05,1.1,,29.57,,No_analizado,No_en_analisis,False,26.61,1.0,26.61,28.09,1.0,28.09,31.05,1.0,31.05,32.53,1.0,32.53,29.57
T031,San Marcos                    ,2024-05-25,39697,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50113295,,Marca Externa,1,56.47,65.5,ST,21.96,37.38,56.47,37.38,19.09,0.338,N,EcolÂ¾gico,Tienda Igual Retail,Activa,50.823,53.6465,59.2935,62.117,0.9,0.95,1.05,1.1,,56.47,,No_analizado,No_en_analisis,False,50.82,1.0,50.82,53.65,1.0,53.65,59.29,1.0,59.29,62.12,1.0,62.12,56.47
T025,Merida                        ,2024-08-13,83116,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50125220,OFFICEMAX,Marca Propia,1,68.88,79.9,ST,28.776,43.5,98.28,43.5,25.39,0.3685,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,88.452,93.366,103.194,108.108,0.9,0.95,1.05,1.1,,68.88,,No_analizado,No_en_analisis,False,61.99,1.0,61.99,65.44,1.0,65.44,72.32,1.0,72.32,75.77,1.0,75.77,68.88
T025,Merida                        ,2024-07-10,78189,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,10155,JANEL,9010101,50061971,OFFICEMAX,Marca Propia,1,67.16,77.9,ST,45.564,53.6,67.16,53.6,13.56,0.2019,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,60.444,63.802,70.518,73.876,0.9,0.95,1.05,1.1,,67.16,,No_analizado,No_en_analisis,False,60.44,1.0,60.44,63.8,1.0,63.8,70.52,1.0,70.52,73.88,1.0,73.88,67.16
T007,Veracruz                      ,2024-11-30,29785,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50125183,OFFICEMAX,Marca Propia,1,19.74,22.9,ST,10.992,14.45,19.74,14.45,5.29,0.268,T,EcolÂ¾gico,Tienda Igual Retail,Activa,17.766,18.753,20.727,21.714,0.9,0.95,1.05,1.1,,19.74,,No_analizado,No_en_analisis,False,17.77,1.0,17.77,18.75,1.0,18.75,20.73,1.0,20.73,21.71,1.0,21.71,19.74
T070,Xalapa II                     ,2025-09-11,16535,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50130941,JOHNSHEN,Marca Externa,1,23.54,27.3,ST,19.236,19.79,33.62,19.79,3.75,0.1595,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,30.258,31.939,35.301,36.982,0.9,0.95,1.05,1.1,,23.54,,No_analizado,No_en_analisis,False,21.19,1.0,21.19,22.36,1.0,22.36,24.72,1.0,24.72,25.89,1.0,25.89,23.54
T083,Aguascalientes II             ,2024-10-15,2304,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50125195,OFFICEMAX,Marca Propia,1,47.52,55.12,ST,31.788,37.0,47.52,37.0,10.51,0.2213,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,42.768,45.144,49.896,52.272,0.9,0.95,1.05,1.1,,47.52,,No_analizado,No_en_analisis,False,42.77,1.0,42.77,45.14,1.0,45.14,49.9,1.0,49.9,52.27,1.0,52.27,47.52
T083,Aguascalientes II             ,2024-10-09,10699,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50125225,OFFICEMAX,Marca Propia,1,45.56,52.85,ST,37.032,38.21,45.56,38.21,7.35,0.1613,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,41.004,43.282,47.838,50.116,0.9,0.95,1.05,1.1,,45.56,,No_analizado,No_en_analisis,False,41.0,1.0,41.0,43.28,1.0,43.28,47.84,1.0,47.84,50.12,1.0,50.12,45.56
T011,Xalapa                        ,2024-09-25,14854,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,1,25.78,29.9,ST,6.684,15.79,25.78,15.79,9.99,0.3877,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,23.202,24.491,27.069,28.358,0.9,0.95,1.05,1.1,,25.78,0.447,P2_Multivariable,Anomala_P2,True,23.2,0.95,22.04,24.49,0.98,24.0,27.07,1.02,27.61,28.36,1.04,29.49,25.78
T087,GRAN SUR II                   ,2026-01-07,28742,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,10155,JANEL,9010101,50061971,OFFICEMAX,Marca Propia,1,77.5,89.9,ST,45.564,57.73,67.16,57.73,19.77,0.255,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,60.444,63.802,70.518,73.876,0.9,0.95,1.05,1.1,,77.5,,No_analizado,No_en_analisis,False,69.75,1.0,69.75,73.62,1.0,73.62,81.38,1.0,81.38,85.25,1.0,85.25,77.5
T018,Polanco II                    ,2024-10-01,85821,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50113295,STUK,Marca Propia,1,56.47,65.5,ST,21.96,37.39,56.47,37.39,19.08,0.3379,N,EcolÂ¾gico,Tienda Igual Retail,Activa,50.823,53.6465,59.2935,62.117,0.9,0.95,1.05,1.1,,56.47,,No_analizado,No_en_analisis,False,50.82,1.0,50.82,53.65,1.0,53.65,59.29,1.0,59.29,62.12,1.0,62.12,56.47
T036,Palmas                        ,2024-05-13,98593,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010102,50056446,POST-IT,Marca Externa,1,102.59,119.0,ST,79.764,84.53,107.76,84.53,18.06,0.176,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,96.984,102.372,113.148,118.536,0.9,0.95,1.05,1.1,,102.59,,No_analizado,No_en_analisis,False,92.33,1.0,92.33,97.46,1.0,97.46,107.72,1.0,107.72,112.85,1.0,112.85,102.59
T018,Polanco II                    ,2025-11-05,50697,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50125194,OFFICEMAX,Marca Propia,1,35.34,41.0,ST,15.96,24.33,35.34,24.33,11.02,0.3117,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,31.806,33.573,37.107,38.874,0.9,0.95,1.05,1.1,,35.34,,No_analizado,No_en_analisis,False,31.81,1.0,31.81,33.57,1.0,33.57,37.11,1.0,37.11,38.87,1.0,38.87,35.34
T048,Tlaquepaque                   ,2024-02-16,69311,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010101,50093479,POST-IT,Marca Externa,1,30.6,35.5,ST,24.732,25.6,30.6,25.6,5.0,0.1632,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,27.54,29.07,32.13,33.66,0.9,0.95,1.05,1.1,,30.6,,No_analizado,No_en_analisis,False,27.54,1.0,27.54,29.07,1.0,29.07,32.13,1.0,32.13,33.66,1.0,33.66,30.6
T032,Santa Fe II                   ,2024-08-15,87004,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010101,50127653,POST-IT,Marca Externa,1,137.07,159.0,ST,98.832,109.72,137.07,109.72,27.35,0.1996,A,No EcolÂ¾gico,Tienda Igual Retail,Activa,123.363,130.2165,143.9235,150.777,0.9,0.95,1.05,1.1,,137.07,,No_analizado,No_en_analisis,False,123.36,1.0,123.36,130.22,1.0,130.22,143.92,1.0,143.92,150.78,1.0,150.78,137.07
T001,San Jeronimo                  ,2026-03-04,35587,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010102,50056446,POST-IT,Marca Externa,1,115.52,134.0,ST,79.764,92.82,107.76,92.82,22.7,0.1965,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,96.984,102.372,113.148,118.536,0.9,0.95,1.05,1.1,,115.52,,No_analizado,No_en_analisis,False,103.97,1.0,103.97,109.74,1.0,109.74,121.3,1.0,121.3,127.07,1.0,127.07,115.52
T035,Gran Plaza                    ,2025-02-05,65945,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,1,25.78,29.9,ST,6.684,15.82,25.78,15.82,9.96,0.3863,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,23.202,24.491,27.069,28.358,0.9,0.95,1.05,1.1,,25.78,0.447,P2_Multivariable,Anomala_P2,True,23.2,0.95,22.04,24.49,0.98,24.0,27.07,1.02,27.61,28.36,1.04,29.49,25.78
T039,Alamedas                      ,2024-08-10,38685,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50113328,STUK,Marca Propia,1,25.78,29.9,ST,8.232,16.32,25.78,16.32,9.46,0.367,N,EcolÂ¾gico,Tienda Igual Retail,Activa,23.202,24.491,27.069,28.358,0.9,0.95,1.05,1.1,,25.78,,No_analizado,No_en_analisis,False,23.2,1.0,23.2,24.49,1.0,24.49,27.07,1.0,27.07,28.36,1.0,28.36,25.78
T058,Mazatlan                      ,2025-09-13,32677,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50130951,NINGBO SYL,Marca Externa,1,45.26,52.5,ST,32.208,36.05,64.66,36.05,9.21,0.2035,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,58.194,61.427,67.893,71.126,0.9,0.95,1.05,1.1,,45.26,,No_analizado,No_en_analisis,False,40.73,1.0,40.73,43.0,1.0,43.0,47.52,1.0,47.52,49.79,1.0,49.79,45.26
T056,Cuautla                       ,2024-03-06,6634,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50113323,STUK,Marca Propia,1,25.78,29.9,ST,8.232,16.93,25.78,16.93,8.85,0.3435,N,EcolÂ¾gico,Tienda Igual Retail,Activa,23.202,24.491,27.069,28.358,0.9,0.95,1.05,1.1,,25.78,,No_analizado,No_en_analisis,False,23.2,1.0,23.2,24.49,1.0,24.49,27.07,1.0,27.07,28.36,1.0,28.36,25.78
T042,Irapuato                      ,2025-03-19,60234,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,2,51.55,59.8,ST,6.684,15.785,25.78,31.57,19.97,0.3875,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,23.202,24.491,27.069,28.358,1.8,1.9,2.1,2.2,,25.775,0.447,P2_Multivariable,Anomala_P2,True,23.2,1.91,44.31,24.49,1.95,47.76,27.06,2.04,55.2,28.35,2.09,59.25,51.55
T060,LA RIOJA.                     ,2024-06-23,82920,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,1,21.98,25.5,ST,6.684,13.78,25.78,13.78,8.21,0.3733,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,23.202,24.491,27.069,28.358,0.9,0.95,1.05,1.1,,21.98,0.447,P2_Multivariable,Anomala_P2,True,19.78,0.95,18.79,20.88,0.98,20.46,23.08,1.02,23.54,24.18,1.04,25.15,21.98
T043,Tijuana                       ,2024-11-27,11448,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50113328,STUK,Marca Propia,1,27.69,29.9,ST,8.232,17.35,25.78,17.35,10.34,0.3734,N,EcolÂ¾gico,Tienda Igual Retail,Activa,23.202,24.491,27.069,28.358,0.9,0.95,1.05,1.1,,27.69,,No_analizado,No_en_analisis,False,24.92,1.0,24.92,26.31,1.0,26.31,29.07,1.0,29.07,30.46,1.0,30.46,27.69
T053,La Paz                        ,2024-10-14,39127,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,1,25.78,29.9,ST,6.684,15.76,25.78,15.76,10.02,0.3887,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,23.202,24.491,27.069,28.358,0.9,0.95,1.05,1.1,,25.78,0.447,P2_Multivariable,Anomala_P2,True,23.2,0.95,22.04,24.49,0.98,24.0,27.07,1.02,27.61,28.36,1.04,29.49,25.78
T048,Tlaquepaque                   ,2024-10-09,16893,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,1,25.78,29.9,ST,6.684,15.78,25.78,15.78,10.0,0.3881,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,23.202,24.491,27.069,28.358,0.9,0.95,1.05,1.1,,25.78,0.447,P2_Multivariable,Anomala_P2,True,23.2,0.95,22.04,24.49,0.98,24.0,27.07,1.02,27.61,28.36,1.04,29.49,25.78
T020,Mariano Otero                 ,2024-09-13,51087,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50125196,OFFICEMAX,Marca Propia,1,28.23,32.75,ST,31.596,27.28,39.53,27.28,0.95,0.0337,T,EcolÂ¾gico,Tienda Igual Retail,Activa,35.577,37.5535,41.5065,43.483,0.9,0.95,1.05,1.1,,28.23,,No_analizado,No_en_analisis,False,25.41,1.0,25.41,26.82,1.0,26.82,29.64,1.0,29.64,31.05,1.0,31.05,28.23
T073,Culiacan 3 Rios               ,2024-11-24,47945,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50116839,OFFICEMAX,Marca Propia,1,47.84,55.5,ST,13.62,29.6,47.84,29.6,18.25,0.3814,N,No EcolÂ¾gico,Tienda Inactiva,Inactiva,43.056,45.448,50.232,52.624,0.9,0.95,1.05,1.1,,47.84,,No_analizado,No_en_analisis,False,43.06,1.0,43.06,45.45,1.0,45.45,50.23,1.0,50.23,52.62,1.0,52.62,47.84
T083,Aguascalientes II             ,2024-11-25,14182,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50125205,OFFICEMAX,Marca Propia,1,27.16,31.5,ST,14.604,19.66,19.01,19.66,7.5,0.276,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,17.109,18.0595,19.9605,20.911,0.9,0.95,1.05,1.1,,27.16,,No_analizado,No_en_analisis,False,24.44,1.0,24.44,25.8,1.0,25.8,28.52,1.0,28.52,29.88,1.0,29.88,27.16
T018,Polanco II                    ,2024-11-07,27642,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,28730,"PARKROSE GROUP, S.L.",9010103,50125477,STUK,Marca Propia,1,23.54,27.3,ST,14.772,17.93,23.54,17.93,5.61,0.2385,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,21.186,22.363,24.717,25.894,0.9,0.95,1.05,1.1,,23.54,,No_analizado,No_en_analisis,False,21.19,1.0,21.19,22.36,1.0,22.36,24.72,1.0,24.72,25.89,1.0,25.89,23.54
T010,Cancun                        ,2024-07-27,41924,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50125202,OFFICEMAX,Marca Propia,1,18.54,21.5,ST,9.852,13.38,12.97,13.38,5.16,0.2786,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,11.673,12.3215,13.6185,14.267,0.9,0.95,1.05,1.1,,18.54,,No_analizado,No_en_analisis,False,16.69,1.0,16.69,17.61,1.0,17.61,19.47,1.0,19.47,20.39,1.0,20.39,18.54
T022,Roma                          ,2024-10-11,87569,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,3,77.33,89.7,ST,6.684,15.82333333,25.78,47.47,29.86,0.3861,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,23.202,24.491,27.069,28.358,2.7,2.85,3.15,3.3,,25.7767,0.447,P2_Multivariable,Anomala_P2,True,23.2,2.86,66.35,24.49,2.93,71.76,27.07,3.07,83.1,28.35,3.13,88.74,77.33
T015,Tlalpan                       ,2024-11-12,94620,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50125226,OFFICEMAX,Marca Propia,1,20.64,23.94,ST,18.0,17.82,27.52,17.82,2.82,0.1366,T,No EcolÂ¾gico,Tienda Igual Retail,Activa,24.768,26.144,28.896,30.272,0.9,0.95,1.05,1.1,,20.64,,No_analizado,No_en_analisis,False,18.58,1.0,18.58,19.61,1.0,19.61,21.67,1.0,21.67,22.7,1.0,22.7,20.64
T066,Jurica Queretaro              ,2024-08-12,12396,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010101,50045028,POST-IT,Marca Externa,1,133.62,155.0,ST,98.844,108.0,133.62,108.0,25.63,0.1918,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,120.258,126.939,140.301,146.982,0.9,0.95,1.05,1.1,,133.62,,No_analizado,No_en_analisis,False,120.26,1.0,120.26,126.94,1.0,126.94,140.3,1.0,140.3,146.98,1.0,146.98,133.62
T064,San Jose del Cabo             ,2024-01-28,91867,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010101,50093479,POST-IT,Marca Externa,1,30.6,35.5,ST,24.732,25.6,30.6,25.6,5.0,0.1632,N,No EcolÂ¾gico,Tienda Igual Retail,Activa,27.54,29.07,32.13,33.66,0.9,0.95,1.05,1.1,,30.6,,No_analizado,No_en_analisis,False,27.54,1.0,27.54,29.07,1.0,29.07,32.13,1.0,32.13,33.66,1.0,33.66,30.6
